1646958849.115298,"<X0.0Y0.0>
"
1646958849.2181492,"<X29.55202Y29.55202>
"
1646958849.320065,"<X56.46425Y56.46425>
"
1646958849.422409,"<X78.33269Y78.33269>
"
1646958849.523926,"<X93.20391Y93.20391>
"
1646958849.627795,"<X99.7495Y99.7495>
"
1646958849.73216,"<X97.38476Y97.38476>
"
1646958849.833266,"<X86.32094Y86.32094>
"
1646958849.938168,"<X67.54632Y67.54632>
"
1646958850.040895,"<X42.73799Y42.73799>
"
1646958850.141649,"<X14.112Y14.112>
"
1646958850.2436779,"<X-15.77457Y-15.77457>
"
1646958850.348952,"<X-44.25204Y-44.25204>
"
1646958850.454499,"<X-68.77662Y-68.77662>
"
1646958850.556556,"<X-87.15758Y-87.15758>
"
1646958850.659319,"<X-97.75301Y-97.75301>
"
1646958850.759722,"<X-99.61646Y-99.61646>
"
1646958850.860468,"<X-92.58147Y-92.58147>
"
1646958850.961287,"<X-77.27645Y-77.27645>
"
1646958851.066539,"<X-55.06855Y-55.06855>
"
1646958851.171478,"<X-27.94155Y-27.94155>
"
1646958851.27311,"<X1.68139Y1.68139>
"
1646958851.3786108,"<X31.15414Y31.15414>
"
1646958851.483496,"<X57.84398Y57.84398>
"
1646958851.5889971,"<X79.36679Y79.36679>
"
1646958851.6936278,"<X93.8Y93.8>
"
1646958851.796471,"<X99.85433Y99.85433>
"
1646958851.898439,"<X96.98898Y96.98898>
"
1646958852.0007749,"<X85.45989Y85.45989>
"
1646958852.1049862,"<X66.29692Y66.29692>
"
1646958852.207562,"<X41.21185Y41.21185>
"
1646958852.3105128,"<X12.44544Y12.44544>
"
1646958852.4155352,"<X-17.43268Y-17.43268>
"
1646958852.519226,"<X-45.75359Y-45.75359>
"
1646958852.6245918,"<X-69.98747Y-69.98747>
"
1646958852.729803,"<X-87.96958Y-87.96958>
"
1646958852.83067,"<X-98.09362Y-98.09362>
"
1646958852.9319491,"<X-99.45526Y-99.45526>
"
1646958853.037536,"<X-91.93285Y-91.93285>
"
1646958853.139155,"<X-76.19836Y-76.19836>
"
1646958853.242381,"<X-53.65729Y-53.65729>
"
1646958853.343632,"<X-26.32318Y-26.32318>
"
1646958853.447961,"<X3.3623Y3.3623>
"
1646958853.5502331,"<X32.74744Y32.74744>
"
1646958853.652333,"<X59.20735Y59.20735>
"
1646958853.754954,"<X80.37844Y80.37844>
"
1646958853.855571,"<X94.36957Y94.36957>
"
1646958853.9564538,"<X99.93094Y99.93094>
"
1646958854.06147,"<X96.56578Y96.56578>
"
1646958854.1636019,"<X84.57468Y84.57468>
"
1646958854.265943,"<X65.02878Y65.02878>
"
1646958854.366486,"<X39.67406Y39.67406>
"
1646958854.470329,"<X10.77537Y10.77537>
"
1646958854.573007,"<X-19.08586Y-19.08586>
"
1646958854.6736152,"<X-47.2422Y-47.2422>
"
1646958854.7742689,"<X-71.17853Y-71.17853>
"
1646958854.875735,"<X-88.7567Y-88.7567>
"
